Latitude,Longitude
51.8921876634,-8.4587686045
51.9008348207,-8.5153284667
51.8835991104,-8.5146376175
51.8952161307,-8.3993250884
51.8984494889,-8.4943871989
51.8908177561,-8.4484305751
51.9089547914,-8.4498622865
51.8818277434,-8.4931037314
51.9015349232,-8.4645305687
51.8856503634,-8.4531424533
51.8835729557,-8.4390077904
51.9045583673,-8.5058156572
51.903165286,-8.4705279374
51.8996418545,-8.4702156613
51.8916936934,-8.5030822984
51.9019381015,-8.4685394818
51.8825201316,-8.4714421633
51.885460459,-8.5363552785
51.8991482211,-8.4787577188
51.9095853566,-8.4213431516
51.876659972,-8.4530076524
51.900249411,-8.4620026642
51.9000837146,-8.4766060472
51.9158406331,-8.4780236138
51.8911178614,-8.4540080113
51.9009293872,-8.4947719176
51.8938740506,-8.4579523539
51.8913594445,-8.4813103702
51.9020388796,-8.4668685397
51.893515797,-8.466727807
51.8839524203,-8.4521691779
51.9082147663,-8.447062905
51.8973372883,-8.4538411256
51.8831827602,-8.4486359309
51.9089365052,-8.443993475
51.8886023126,-8.4886355859
51.8984468119,-8.4827226285
51.9024574728,-8.5004860135
51.8976280672,-8.4333287643
51.9017107759,-8.4689598586
51.8904162253,-8.4901536194
51.8914870694,-8.44104113
51.878003387,-8.4378989038
51.8951282463,-8.4206322
51.8829963315,-8.4864277048
51.9026717447,-8.4495684899
51.9093239151,-8.4336983402
51.8807800744,-8.5076469738
51.8907760691,-8.5173302825
51.9079938682,-8.4954873022
51.9146144074,-8.4697531275
51.9095477139,-8.4487183643
51.8920038521,-8.4411247907
51.8879355841,-8.4703595238
51.901546204,-8.4663118522
51.8948227324,-8.4902566278
51.88369986,-8.4510861633
51.881583628,-8.5192293241
51.8819357462,-8.4843553083
51.9096537702,-8.4434466709
51.8910690672,-8.422850183
51.8985951357,-8.4667055702
51.8854347148,-8.5166765318
51.8906095367,-8.4271749072
51.8854409103,-8.4984372289
51.918152135,-8.4858111807
51.8904733779,-8.4143112954
51.9094658432,-8.4542844325
51.8894678981,-8.4093174218
51.8863791114,-8.4057725768
51.9142013035,-8.470356667
51.9004414242,-8.4626587442
51.8879456172,-8.4440613457
51.8885540298,-8.5000311467
51.9145184715,-8.4725971487
51.8937741764,-8.4359742952
51.8908806552,-8.4906790017
51.8841775161,-8.4836188487
51.8874358665,-8.4936413066
51.8982321946,-8.4667821868
51.8936004943,-8.4085687113
51.891134892,-8.4653176882
51.8866336034,-8.5149132775
51.8814080761,-8.5161856535
51.899941086,-8.4686686411
51.8980275569,-8.4628988893
51.8771983514,-8.5333684953
51.8976093608,-8.4799583861
51.9043017206,-8.4355768571
51.8860109521,-8.5145467644
51.8989018972,-8.4622633121
51.8835747297,-8.5031481177
51.9019913381,-8.478721134
51.9008838417,-8.4957303128
51.8979110112,-8.4695298488
51.8900232049,-8.4519701591
51.9052020692,-8.4794592214
51.8891235472,-8.5075334323
51.8963748821,-8.4600504709
51.915384739,-8.4704276464
51.9020347521,-8.4569217692
51.8872534443,-8.4197067984
51.8843097773,-8.5259330821
51.8792335448,-8.5055087377
51.8892025368,-8.4468602158
51.891096585,-8.43453477
51.914161627,-8.4287531953
51.8968786577,-8.4122074261
51.8925433223,-8.4982619294
51.8919161677,-8.4250948908
51.9005030986,-8.4618434018
51.8841641651,-8.5326337554
51.9154748489,-8.4602326335
51.8830493852,-8.4431164223
51.9008742367,-8.4869771756
51.8861990565,-8.4058005933
51.8863208328,-8.4057789167
51.8868740415,-8.4043512734
51.9105695188,-8.4292407732
51.8986180522,-8.4936763169
51.9032978503,-8.4439859845
51.9015335771,-8.4888908716
51.8939639849,-8.4996094732
51.8993890734,-8.4918143695
51.8774190757,-8.5252954574
51.8908505574,-8.4624089102
51.9083520019,-8.473167811
51.8871789449,-8.4663254424
51.9220317946,-8.484069275
51.9147815399,-8.4251669975
51.9062126978,-8.4426574895
51.8928166291,-8.4263007857
51.8879125566,-8.5265707229
51.8780988173,-8.5295811055
51.9139861572,-8.4286200355
51.8882350434,-8.4365321549
51.9031534687,-8.4886062095
51.9008639108,-8.4845291933
51.8956736494,-8.4325956458
51.8833136938,-8.4826742515
51.9090151481,-8.4547368263
51.90500271,-8.5058255498
51.8880867104,-8.5140656764
51.8832809568,-8.4586710577
51.8996821903,-8.4704481026
51.8867673978,-8.4620895624
51.8969208959,-8.4760279498
51.8794100772,-8.4519397141
51.9089874119,-8.4919461103
51.8980547289,-8.48326634
51.9087881637,-8.4773953787
51.9064655455,-8.4590385819
51.889935806,-8.5016288926
51.8981081009,-8.4617887569
51.8983837012,-8.4736959472
51.9120681784,-8.4895766527
51.8889378404,-8.5370107903
51.8953276612,-8.4926148167
51.8795103572,-8.4363297509
51.8923560705,-8.434773294
51.91031428,-8.4240014732
51.9162849674,-8.4683522105
51.9116631547,-8.4789834869
51.9027882873,-8.515389967
51.9080986842,-8.4567266144
51.8857867355,-8.4894442152
51.88813814,-8.4396957718
51.9048857897,-8.4576776844
51.895419502,-8.3993189951
51.9036186935,-8.4876175611
51.8787851559,-8.5017821182
51.9080636376,-8.451910422
51.8894255288,-8.5239698051
51.9122217901,-8.4363384332
51.8976655931,-8.4759476579
51.9012339018,-8.4882389348
51.9071413957,-8.4682233478
51.9074233814,-8.4360917798
51.8862253888,-8.4547751658
51.8784379418,-8.5302002173
51.9083281616,-8.4559292421
51.8804870533,-8.5076055807
51.8891734919,-8.4940573077
51.8861615409,-8.4843940701
51.8841560439,-8.4595349383
51.8750811038,-8.5246996596
51.8887690863,-8.4422453353
51.894384129,-8.462121164
51.9020383689,-8.5086747752
51.8944817551,-8.4984962446
51.907345323,-8.4524410839
51.9030604536,-8.411707043
51.90908862,-8.4459938152
51.9043151409,-8.4602401568
51.8875769921,-8.5019898676
51.906532168,-8.4580959728
51.8922912062,-8.4654012852
51.8928919222,-8.494168418
51.910545135,-8.4343864876
51.8987028105,-8.4778113625
51.8852837611,-8.5066041519
51.8929602953,-8.5008347407
51.905874388,-8.461653015
51.9009103553,-8.5034122277
51.8735187328,-8.536088239
51.9105746732,-8.4701059847
51.8934575001,-8.4681893383
51.8905272133,-8.5205478191
51.8927916214,-8.4535454111
51.8978373044,-8.4325301306
51.903059137,-8.4815258159
51.8911536302,-8.4653027803
51.8873219507,-8.4195257042
51.8952439731,-8.4516832033
51.8887817012,-8.4806994197
51.8926224612,-8.4550737432
51.8969228932,-8.4149330496
51.8931651112,-8.4396419791
51.8883247476,-8.4935043807
51.8943995067,-8.4285109084
51.88666605,-8.4850960236
51.9048233187,-8.505511722
51.8890593387,-8.5016221347
51.9068429803,-8.4357778922
51.8901992469,-8.4615952768
51.8900846327,-8.4615216596
51.8822866038,-8.4665666299
51.8755121181,-8.5326741388
51.8996795486,-8.4756591818
51.8910895916,-8.4228616708
51.895710436,-8.4244212259
51.9017601656,-8.4689496311
51.8976550715,-8.4795993882
51.8760473647,-8.5263018112
51.9001748337,-8.4739794737
51.8943165747,-8.4699252238
51.8844910165,-8.4391682735
51.8968936862,-8.4760964123
51.897444158,-8.4736346732
51.8863988082,-8.4753988223
51.8792637681,-8.4444026968
51.897585307,-8.4766834241
51.9032116181,-8.4441044509
51.8905916506,-8.4336259961
51.8948716096,-8.4230851888
51.8808438318,-8.5058489966
51.8750806206,-8.5317501573
51.8883174588,-8.4457774837
51.8774526293,-8.4914728832
51.8798198296,-8.5235036852
51.8903444413,-8.4894848864
51.8905906339,-8.5315381341
51.9123322408,-8.4773850663
51.8819570417,-8.4878891822
51.9017423014,-8.4724192034
51.8985397452,-8.4684226435
51.9207336696,-8.491956218
51.8996518859,-8.4769847301
51.8950780897,-8.444347081
51.8921487257,-8.4858166659
51.8818983599,-8.5249964777
51.9000336488,-8.4716465468
51.8917118781,-8.4666683433
51.8841637653,-8.4373986185
51.891564018,-8.5034163282
51.8972956558,-8.4696960906
51.901186223,-8.4710646097
51.8833963029,-8.4606197785
51.8890501899,-8.4431091818
51.8873303319,-8.4894215648
51.8805016764,-8.4438771739
51.8923001915,-8.4391092722
51.880214029,-8.4412532299
51.8916430793,-8.4421294411
51.8903978103,-8.4901932699
51.8774620501,-8.4921583578
51.9273831857,-8.4790542254
51.8792144105,-8.5199168335
51.8805183995,-8.4459655611
51.8801928663,-8.492422091
51.877182504,-8.4953015775
51.8942385447,-8.4984169737
51.8886760104,-8.4844782858
51.8893515648,-8.5164925291
51.9065275939,-8.4592320577
51.8978398197,-8.4774323818
51.9010701786,-8.4700949714
51.9055269208,-8.4556306886
51.91668616,-8.4831302677
51.8783592291,-8.5160609092
51.8864131708,-8.4824019832
51.8816515836,-8.5090109102
51.8860133758,-8.4019186665
51.9014996036,-8.4663013314
51.8971412666,-8.4709938076
51.8945815367,-8.4659363682
51.8954861356,-8.4725475939
51.881541939,-8.5192121814
51.8990789586,-8.4781988568
51.8809257029,-8.4841803687
51.8853056309,-8.514457492
51.9043502098,-8.4307053913
51.8992050803,-8.4727952977
51.8881281363,-8.4907325795
51.9059838257,-8.4785659852
51.8949663248,-8.494271351
51.9085715141,-8.4745719572
51.8846178727,-8.4016063927
51.8879536019,-8.4704551568
51.8878445152,-8.4676912242
51.8987964275,-8.4920715264
51.9112070084,-8.4418303543
51.8901910078,-8.4457129429
51.9133696344,-8.4720770103
51.8977173054,-8.4604178115
51.8967008258,-8.4744747652
51.9148458546,-8.487376478
51.9121765077,-8.4249959484
51.9064204646,-8.455503434
51.8855868691,-8.3969098608
51.9046888597,-8.4364454104
51.8873367783,-8.5193804579
51.897425343,-8.4769289727
51.8839592701,-8.4900006147
51.8841307336,-8.4527779986
51.9026603257,-8.5087302923
51.8885738224,-8.5226961607
51.9137471627,-8.4945400088
51.9116892236,-8.4386120139
51.8855559328,-8.4437986979
51.9087552454,-8.4422348854
51.9090304012,-8.4547807715
51.9024995727,-8.5062511607
51.9045488491,-8.423441282
51.8801383114,-8.4720543567
51.8978171173,-8.4996927506
51.9053442803,-8.4901912433
51.9006622488,-8.4863051797
51.9072399471,-8.4461814429
51.9087774739,-8.4262731772
51.9098431797,-8.4507571081
51.9109302957,-8.4710682032
51.8992874637,-8.4775499958
51.9047941978,-8.4552176014
51.8839622099,-8.5353589817
51.89641936,-8.421919959
51.8887814987,-8.5364285356
51.8918037987,-8.484212777
51.9043744848,-8.4355089024
51.91926278,-8.4678373117
51.8916065001,-8.5165200296
51.8773808203,-8.4928191634
51.9020016467,-8.4703001215
51.8996745578,-8.471308292
51.8937003366,-8.4809604452
51.894166567,-8.4739076731
51.8966500481,-8.4733114557
51.9003768517,-8.4915932012
51.905830725,-8.4616259467
51.9016867838,-8.4676943733
51.8917240682,-8.4592928803
51.8838018265,-8.4170034838
51.8881470512,-8.4680962381
51.9029518788,-8.4528593684
51.8888582648,-8.4740170719
51.8905997997,-8.4942351121
51.8916416049,-8.4910379334
51.878339375,-8.5210401755
51.8934893323,-8.4396705648
51.8974346937,-8.4784953181
51.8914423766,-8.4886905646
51.8972707228,-8.4805300556
51.894942579,-8.4723157259
51.8990704888,-8.4759144186
51.8821757077,-8.4375321433
51.8853703693,-8.3953030543
51.8988317969,-8.4737514054
51.9133600396,-8.4955826323
51.8904769033,-8.468826435
51.8929705845,-8.4791886652
51.9002533709,-8.4739528524
51.8923910592,-8.5048127811
51.906856569,-8.4446585474
51.8809269367,-8.5081190349
51.8944167639,-8.4420785264
51.8844345433,-8.4485226401
51.89328197,-8.4978655061
51.8985013994,-8.4763511622
51.9101339618,-8.4716568455
51.8950880642,-8.480724707
51.8854761067,-8.4384088636
51.8957044556,-8.438741082
51.8845016172,-8.4356244933
51.9056285384,-8.4561530418
51.9086075363,-8.4773722916
51.8781742756,-8.4854167595
51.8955734466,-8.4676032575
51.9063720709,-8.454035789
51.899566862,-8.4769268262
51.8894482839,-8.4639493723
51.8913438477,-8.4274238049
51.8944494727,-8.4665690933
51.895630262,-8.4358656224
51.8883066652,-8.4195963608
51.8999965021,-8.4692119918
51.8877149644,-8.4714519723
51.894902263,-8.4304656826
51.9031720566,-8.4735682508
51.8870496784,-8.402604456
51.8954989371,-8.5004112551
51.8844154483,-8.4180274606
51.9157217123,-8.4709059863
51.8815346886,-8.5153688966
51.8833629589,-8.5349152418
51.8829993102,-8.5337679026
51.8795279737,-8.5212885988
51.9154071383,-8.4437716212
51.8960993579,-8.4733250459
51.9034144014,-8.4681145116
51.8947189832,-8.4852560537
51.8983004551,-8.4695904898
51.8990393821,-8.475722435
51.89541726,-8.4350885592
51.9027893143,-8.4547117101
51.8805269205,-8.5047009188
51.880697216,-8.4707800925
51.882083196,-8.4783871868
51.8989394596,-8.4738318842
51.8887465797,-8.5209870082
51.8772263187,-8.4952900093
51.8795932215,-8.4802409589
51.8807225386,-8.4990691742
51.8919278766,-8.5159436423
51.8843364899,-8.4856579766
51.9065458915,-8.5125058484
51.8898269604,-8.5145256704
51.9195752293,-8.4576656181
51.8944509777,-8.4420541272
51.8933287679,-8.4781312244
51.8901665396,-8.5315314292
51.8795724345,-8.4446461413
51.9048851626,-8.447093087
51.8999117312,-8.4779851959
51.8765812817,-8.4837540536
51.8944786112,-8.4434875804
51.8811688685,-8.5135129034
51.8868480883,-8.4312202696
51.9096084052,-8.448737572
51.9031875766,-8.4735656603
51.8991408812,-8.4728427305
51.9016265302,-8.4682773381
51.892419076,-8.4787549563
51.883714818,-8.5035238036
51.8751090496,-8.5317999373
51.8895318869,-8.4476731428
51.8760659558,-8.4473359617
51.8926281858,-8.4389685932
51.8790901766,-8.5237599277
51.8855449905,-8.4994036784
51.8855327622,-8.4994635371
51.8878072708,-8.4447363089
51.9101972989,-8.4459895742
51.8855413029,-8.5210527298
51.9147503029,-8.4539340127
51.9000441902,-8.4717655399
51.8924236371,-8.4453780122
51.910384632,-8.444783561
51.8996575614,-8.4867778859
51.901497414,-8.4580607109
51.888678817,-8.5048418259
51.8920989991,-8.3939162859
51.8999715716,-8.4702638035
51.8791438536,-8.50548612
51.8892483022,-8.4925933475
51.9129409834,-8.4440930035
51.9078801893,-8.4974699793
51.8849793868,-8.5357371477
51.8867636236,-8.4026201736
51.907033073,-8.4548330163
51.903959089,-8.4656149561
51.8861699877,-8.509767399
51.8894689188,-8.5204070227
51.8968879733,-8.4788659154
51.8802452897,-8.5260963367
51.9053483651,-8.4581863822
51.8802176668,-8.5139269138
51.9031527104,-8.4883749702
51.8850168648,-8.4472988863
51.8811278757,-8.4836410497
51.8855731668,-8.5130247108
51.9098559171,-8.4508533195
51.8917221651,-8.4744279557
51.9108539894,-8.462903293
51.8900877895,-8.4947364385
51.9067773255,-8.4594604377
51.8860692848,-8.4355434506
51.8894814912,-8.5031438359
51.885264676,-8.3957622078
51.898847782,-8.4772322681
51.8895086192,-8.4286805409
51.8952620873,-8.435861419
51.8952939067,-8.4518927808
51.8878232008,-8.4526594608
51.8959498029,-8.5036859928
51.89104247,-8.5061827424
51.9251623496,-8.4794978732
51.8928680963,-8.5004205256
51.9033104193,-8.4645135735
51.8847540569,-8.5055655099
51.8750076626,-8.538004668
51.9070362954,-8.4920868016
51.8987324141,-8.4755711638
51.9029575009,-8.4675621785
51.8891127773,-8.4972754761
51.8921522631,-8.4845038749
51.8768762657,-8.4703102282
51.8808789071,-8.4742518139
51.893219965,-8.4335717654
51.8879192631,-8.497808079
51.9040446953,-8.474701174
51.9064945773,-8.4618030029
51.9052798566,-8.4582534494
51.9143924687,-8.4285793515
51.8825718196,-8.4908725382
51.8791905763,-8.4748250629
51.8871190512,-8.4668682645
51.8976675703,-8.4738920359
51.8776962008,-8.5107857591
51.8837341538,-8.4596822709
51.8947694532,-8.4855170819
51.9011951509,-8.4728017092
51.883075762,-8.5230547826
51.8827165471,-8.449165049
51.894062109,-8.4411374178
51.9004755937,-8.4798131414
51.879638455,-8.4802465173
51.8835116537,-8.5092713293
51.8964678794,-8.4219343228
51.892769351,-8.4317797477
51.8954925647,-8.3976325591
51.8866558123,-8.4019258567
51.8917367849,-8.4421817561
51.8834527009,-8.5118835229
51.8896935056,-8.4266159428
51.8870430722,-8.4017487997
51.8827026397,-8.5368179685
51.8904878765,-8.5039293578
51.9049447439,-8.4793060901
51.8821452647,-8.4413940096
51.8953203497,-8.4719910289
51.9024142319,-8.4680420003
51.8880041809,-8.4800780421
51.8930860568,-8.462656447
51.8790276236,-8.5314137546
51.907989679,-8.5126334525
51.9043454373,-8.4964775223
51.8895022301,-8.4591499784
51.8857775383,-8.4017277324
51.8974653644,-8.4329004769
51.9084569721,-8.4947662564
51.8862243878,-8.4837238904
51.9015491721,-8.4705988004
51.9021428937,-8.474083421
51.892067273,-8.4692007078
51.9199605846,-8.4818965496
51.8839130653,-8.4432574412
51.8864368059,-8.4018555287
51.8861635405,-8.4019365241
51.8833086522,-8.4885858991
51.8895021975,-8.4815433541
51.9066832668,-8.4920548569
51.894296411,-8.476238401
51.8965897061,-8.4363520473
51.8978242807,-8.4717445847
51.8864491084,-8.4981788243
51.9025455838,-8.5084473794
51.8955548324,-8.4615152554
51.886117452,-8.4383906083
51.8776683189,-8.5290969531
51.8852305548,-8.444885486
51.8873385228,-8.4964636794
51.8938430728,-8.4722741347
51.8974654389,-8.4734598177
51.9034141085,-8.4545943895
51.8980124232,-8.470772459
51.892857114,-8.4687517163
51.8793057946,-8.5325533417
51.881516281,-8.443089269
51.9135902833,-8.4882471009
51.8983991743,-8.4772265992
51.9067590922,-8.4587627406
51.8860610112,-8.4855595676
51.8975152378,-8.4723845013
51.8907810022,-8.4797841488
51.9002322158,-8.4716810407
51.8938409459,-8.4902397638
51.8877173372,-8.4527239515
51.8955931813,-8.4489260377
51.9045202464,-8.4890565227
51.916863895,-8.4821561607
51.8918347075,-8.4165390745
51.8931937869,-8.465708993
51.8980106381,-8.4697625746
51.8952415521,-8.4538879118
51.9058997124,-8.4616349863
51.8984144734,-8.477205106
51.8980723908,-8.4804307673
51.8915653981,-8.4973800198
51.8874758102,-8.5388988623
51.8982839599,-8.4705490435
51.8836540505,-8.4933035068
51.9017869164,-8.4695506559
51.885806584,-8.5120924837
51.8914017135,-8.479358114
51.89848105,-8.4709126816
51.8909615649,-8.444966354
51.9081952171,-8.4540209918
51.8795793979,-8.4847601304
51.8783180745,-8.4824996501
51.8909577817,-8.4926102761
51.8843588264,-8.459230204
51.8911218558,-8.4794758508
51.896686805,-8.4063571725
51.8941083962,-8.4596338
51.9111178839,-8.4554534697
51.8987338502,-8.4724740616
51.8987225378,-8.4778139087
51.8975422686,-8.4698281113
51.8921803429,-8.4234125339
51.8917090432,-8.4616042788
51.8969598096,-8.4172625243
51.8836011102,-8.4962138447
51.8865161536,-8.3989811887
51.8864637674,-8.4823344046
51.9023508171,-8.4788556173
51.893824134,-8.4603699658
51.9045362016,-8.4411186004
51.8746549747,-8.5297873768
51.8882926123,-8.4458102132
51.8890576926,-8.4940228533
51.8784309793,-8.5137480809
51.9072339124,-8.4443920658
51.8868747087,-8.4096792711
51.9084684082,-8.4745931773
51.8934014741,-8.4782475392
51.897800743,-8.4775014451
51.8875364846,-8.4186213504
51.8906488561,-8.4654351727
51.8871436303,-8.4073209442
51.884849999,-8.4437308629
51.9015148737,-8.4698914727
51.9017614566,-8.4801639251
51.8789121492,-8.530256115
51.8958716239,-8.4467863664
51.9094559117,-8.454031438
51.8792016763,-8.5054999627
51.8818119672,-8.4402788699
51.9057461949,-8.5128176114
51.8866303112,-8.4022785672
51.904286812,-8.5133357535
51.8852783168,-8.5145206667
51.8848632905,-8.5072878719
51.8821219372,-8.5250857347
51.8876408338,-8.4548788151
51.8901940364,-8.4923028893
51.897726174,-8.4822829017
51.8803429804,-8.466674336
51.8785353738,-8.4559841167
51.8756463129,-8.5362229167
51.8995413505,-8.4756639477
51.8931757625,-8.4797880536
51.8850650863,-8.4501324778
51.879035895,-8.4924921013
51.8934746289,-8.4835017322
51.9135730775,-8.4712327791
51.8894840533,-8.4814185424
51.8996079385,-8.4757352571
51.8836831327,-8.4892914501
51.8758279599,-8.5358199229
51.8822671307,-8.5208403482
51.9033932626,-8.4546157703
51.8902225306,-8.4518502936
51.8850424371,-8.5065287649
51.8986190209,-8.4821777956
51.8977801154,-8.4607683282
51.8902125708,-8.5026265818
51.9060005683,-8.5130124352
51.8917860092,-8.4927604811
51.8896613774,-8.4556188819
51.8971118044,-8.4178157006
51.8783809204,-8.4813543463
51.908236764,-8.4738853753
51.9194179244,-8.4685113245
51.8872184244,-8.5162879714
51.8891964615,-8.5164964667
51.8950631511,-8.4776849421
51.8970894946,-8.4141925445
51.8811955342,-8.5211682534
51.9057447601,-8.4330337272
51.8996570108,-8.4763222906
51.8785828712,-8.4887998229
51.89043751,-8.4591737826
51.8916420007,-8.4687924627
51.8848438018,-8.5121982476
51.9126164579,-8.4892829089
51.8827989553,-8.496130478
51.885308397,-8.3956341569
51.8887585137,-8.5375725191
51.8912298624,-8.4553369665
51.8887146309,-8.4181004287
51.8876167856,-8.4332634158
51.898747983,-8.4684388234
51.8850034109,-8.5034701132
51.8732824268,-8.5360500815
51.8982426593,-8.4687154922
51.8974265957,-8.4812453096
51.8862599256,-8.4838221902
51.8816489251,-8.4676168194
51.905924896,-8.4202806564
51.8881001975,-8.4949005873
51.8988909361,-8.4770932772
51.8944700911,-8.4582423891
51.8840528768,-8.4018690967
51.8869340739,-8.4763415751
51.8879979615,-8.4251044953
51.875930353,-8.5272429458
51.9039263694,-8.4114018714
51.8835165636,-8.4766157357
51.8797165371,-8.4452313264
51.8995716213,-8.4703204361
51.9125475256,-8.4275741883
51.8974320147,-8.5006318268
51.8868215713,-8.4936553919
51.8757181542,-8.5362424718
51.8935144706,-8.4365635727
51.8863254355,-8.4448245456
51.9015336966,-8.470601817
51.8834456006,-8.4711135248
51.9083254822,-8.4429734076
51.8940401512,-8.4619907311
51.9005365906,-8.4796577536
51.9079105985,-8.4530962513
51.885909024,-8.399981954
51.8999480532,-8.4739290909
51.876869267,-8.4780871439
51.90076832,-8.4869328849
51.8945274718,-8.4248787129
51.8905350235,-8.4484115774
51.887713537,-8.4504122949
51.889874571,-8.4001668529
51.8832444414,-8.3942224999
51.8964683968,-8.4270000225
51.9014534466,-8.4706345841
51.8874986211,-8.4177676287
51.9126750799,-8.4473578048
51.90366489,-8.4681932345
51.9108680844,-8.4250734148
51.8884093424,-8.4903416588
51.8922873604,-8.4640000659
51.9117874196,-8.4271588332
51.8770146919,-8.5287145038
51.9067050636,-8.4588919265
51.8959579324,-8.4248287514
51.9131691486,-8.4332562686
51.8805059337,-8.4408740062
51.894442554,-8.4311165359
51.8887291752,-8.4518010316
51.880477517,-8.5223174689
51.9028370975,-8.4786422714
51.8899527051,-8.4729505841
51.8901267552,-8.4123426049
51.9154318995,-8.471891774
51.8800114584,-8.5167777607
51.9012838434,-8.4593627927
51.8986200851,-8.407439312
51.8986095167,-8.4076035617
51.8965207667,-8.4581291653
51.9110156284,-8.4553675928
51.8882281814,-8.4436098873
51.8939113198,-8.4921453142
51.8805714879,-8.5130672248
51.8864565546,-8.402461251
51.897331913,-8.4284414168
51.916478801,-8.4751452757
51.8975149791,-8.4778945678
51.8942282883,-8.4086899196
51.9000828093,-8.4702306428
51.8826103778,-8.4433640146
51.8900262094,-8.5035520626
51.883892727,-8.4738261411
51.887471301,-8.4205558819
51.8843768743,-8.483035469
51.8865046939,-8.5004134976
51.8908231031,-8.4906396777
51.8833452828,-8.4431137867
51.8881107207,-8.4679400697
51.9070157401,-8.4829497637
51.8830531957,-8.5033314305
51.894830858,-8.4872900611
51.9155650345,-8.4747574786
51.9053557492,-8.441535649
51.8910437654,-8.443455265
51.8974526932,-8.4724572601
51.8878678021,-8.5380947
51.8776982546,-8.4437893661
51.8970403759,-8.4719144914
51.8974268473,-8.4742625018
51.9153723476,-8.4468794097
51.8837124782,-8.4468482664
51.891130686,-8.4757792633
51.885325729,-8.4947592795
51.8844652244,-8.4461788319
51.9066494127,-8.4623049829
51.9019926376,-8.4792591265
51.8978851821,-8.4695689118
51.8904113075,-8.4591809159
51.8756461026,-8.4960782431
51.9018025562,-8.4705519385
51.8883006022,-8.4661989013
51.8831893549,-8.4438059975
51.8874368846,-8.5384402447
51.8984968921,-8.4457786834
51.8853859361,-8.418775598
51.9157235701,-8.4487686266
51.8896301377,-8.4557260643
51.8903372568,-8.499499117
51.8858295387,-8.4047365553
51.9070536569,-8.4249466026
51.8980570195,-8.4748171127
51.8801360636,-8.4903050863
51.8973556403,-8.4731180442
51.8917485285,-8.5033752198
51.8810582047,-8.4723016021
51.8894356155,-8.42198743
51.9075482099,-8.4248641183
51.8994790871,-8.4761576178
51.8970138742,-8.5133980056
51.8966575087,-8.4064558663
51.9002457876,-8.4616056993
51.900029525,-8.4022663925
51.8869774911,-8.4365707588
51.8942074127,-8.4052482125
51.8886266744,-8.4468317597
51.9141926746,-8.4439741406
51.8914596048,-8.4599016473
51.8932449227,-8.4438416472
51.8838124946,-8.5351882411
51.9274552221,-8.4791102948
51.8879219498,-8.4164242891
51.8871323137,-8.4333158309
51.9027485029,-8.4779814433
51.8812463261,-8.4717389572
51.9070001351,-8.4208168121
51.9081280561,-8.4732242253
51.8982496182,-8.4675061293
51.9035754738,-8.4782737507
51.8882171252,-8.5181152883
51.8870830183,-8.5063528035
51.898760407,-8.4731213321
51.8885248877,-8.506311252
51.896550867,-8.4581451915
51.8998455816,-8.4770976769
51.8894246672,-8.4639147418
51.8898787762,-8.4548216242
51.8874855765,-8.4606051404
51.8993814115,-8.4725899992
51.9054426422,-8.4759064633
51.8789155556,-8.4841239852
51.8879861039,-8.4987649216
51.8956845808,-8.420716365
51.8882039699,-8.4440491478
51.9108570964,-8.4252175084
51.9139634239,-8.4532361967
51.8934543013,-8.4834020145
51.9141739164,-8.4440601221
51.9131636048,-8.4333524393
51.8774339658,-8.5257309697
51.9070871128,-8.4929590307
51.8773811257,-8.5257972925
51.8828010359,-8.5199435619
51.8896592988,-8.4879633395
51.8981096609,-8.4166788226
51.9066944422,-8.4747902914
51.895091513,-8.4567124789
51.8889860451,-8.4893605578
51.8890361623,-8.4731781067
51.9013688029,-8.4629565146
51.9056538491,-8.4585301282
51.8914154001,-8.4201954162
51.8795100162,-8.5325662653
51.885956973,-8.4001982364
51.8983445239,-8.4675662412
51.8822591342,-8.4714386521
51.8959286045,-8.438042956
51.8971374902,-8.4841207581
51.8981803227,-8.4707105078
51.8909929273,-8.4988807747
51.8830400248,-8.5176851186
51.910596686,-8.4850048985
51.9096182783,-8.4941973991
51.8880182421,-8.4164070726
51.912572667,-8.4900060645
51.8938973077,-8.4104448211
51.8861259047,-8.4025448537
51.8860022373,-8.4024452479
51.9035065065,-8.4373466432
51.9108008877,-8.4731765376
51.8977321919,-8.4754677084
51.9112805389,-8.4646893828
51.8895827569,-8.5136430116
51.8884352029,-8.4180666435
51.9013916719,-8.4903744518
51.8882609029,-8.4757952529
51.898746542,-8.481263444
51.8927561932,-8.4797284733
51.8783716799,-8.4513537897
51.8982630021,-8.4751319157
51.8897878723,-8.5026385366
51.8804014825,-8.5125783431
51.9084321811,-8.4239393536
51.8912676979,-8.5010885556
51.8909821499,-8.4435129207
51.9017357892,-8.4703701731
51.8977516687,-8.4020490245
51.8842961948,-8.4672476123
51.8955151906,-8.473250136
51.8952371426,-8.4989512081
51.8856977801,-8.491836191
51.9105264549,-8.4370863841
51.8853144881,-8.5048237963
51.8879001492,-8.5381599713
51.8920893683,-8.4347192559
51.8975997736,-8.4735394278
51.8903797938,-8.5130936864
51.8924606684,-8.4612848408
51.8887811924,-8.513945815
51.8848332967,-8.4931072127
51.9230256482,-8.4754078515
51.9138806016,-8.4922545532
51.9073695178,-8.5142675349
51.8968551543,-8.4058417739
51.9103898388,-8.4535811973
51.8795552348,-8.4363978332
51.894239109,-8.4392342021
51.9072187286,-8.4528503943
